Gisela Stuart,0.320923,-0.121402,-0.074737, Labour
Gloria De Piero,-0.070146,0.175289,0.076607, Labour
Gordon Marsden,-0.048457,-0.059486,0.012738, Labour
Graham Allen,0.048871,-0.1879,-0.308042, Green Party
Grahame Morris,-0.008795,-0.226429,0.347547, Labour
Graham Jones,0.12585,0.14654,0.125426, Green Party
Graham Stringer,-0.381813,-0.180685,0.248866, Labour
Harriet Harman,0.261687,0.056963,0.040511, Labour
Heidi Alexander,-0.183345,-0.154424,0.034117, Green Party
Helen Goodman,0.055374,-0.025746,0.143824, Labour
Helen Hayes,-0.002051,-0.069641,0.075458, Green Party
Helen Jones,0.202343,-0.000657,0.074622, Green Party
Hilary Benn,-0.021449,-0.050525,0.046037, Labour
Holly Lynch,-0.062317,-0.003641,0.034274, Labour
Huw Irranca Davies,0.243927,-0.332663,-0.368065, Conservative
Iain Wright,-0.107987,-0.138726,0.018069, Labour
Ian Austin,-0.072413,-0.062768,-0.300023, Labour
Ian Lavery,-0.036955,-0.011431,0.051928, Labour
Ian Lucas,-0.15262,-0.071244,0.162417, Labour
Ian Mearns,-0.120042,-0.087001,-0.049413, Labour
Ian Murray,0.129614,-0.11615,0.013601, Green Party
Imran Hussain,0.079374,0.079035,0.101205, Labour
Ivan Lewis,-0.232647,-0.152894,-0.197816, Labour
Jack Dromey,0.10275,0.224057,0.032434, Labour
Jamie Reed,-0.153848,0.459754,0.254158, Labour
Jeff Smith,0.080548,0.326963,0.19594, Plaid Cymru
Jenny Chapman,0.099016,-0.056988,0.070233, Labour
Jeremy Corbyn,-0.06643,-0.135639,0.204651, Labour
Jessica Morden,0.110921,-0.135233,0.07609, Labour
Jess Phillips,-0.040064,-0.014801,0.045661, Labour
Jim Cunningham,0.019231,0.020092,0.070815, Labour
Jim Dowd,-0.089594,-0.1883,-0.076523, Green Party
Jim Fitzpatrick,-0.028119,-0.158733,-0.00448, Labour
Joan Ryan,-0.180915,-0.034701,0.13349, Labour
