0.01, 432.393, 0.413369
0.01, 432.078, 0.31504
0.01, 431.707, 0.371628
0.01, 431.707, 0
0.01, 431.357, 0.349615
0.01, 431.157, 0.200051
0.01, 430.803, 0.353481
0.01, 430.233, 0.570342
0.01, 430.097, 0.136076
0.01, 429.874, 0.223141
0.01, 429.874, 0
0.01, 429.874, 0
0.01, 429.637, 0.236456
0.01, 429.431, 0.206478
0.01, 429.331, 0.0999779
0.01, 428.819, 0.512193
0.01, 428.173, 0.645773
0.01, 427.954, 0.219083
0.01, 427.954, 0
0.01, 427.746, 0.208104
0.01, 427.709, 0.0366257
0.01, 427.455, 0.253805
0.01, 427.322, 0.133851
0.01, 426.875, 0.4464
0.01, 426.875, 1.13687e-13
0.01, 426.687, 0.188047
0.01, 426.412, 0.274693
0.01, 426.412, 0
0.01, 425.61, 0.802262
0.01, 425.251, 0.358997
0.01, 425.251, 0
0.01, 425.251, 0
0.01, 424.985, 0.266395
0.01, 424.853, 0.132209
0.01, 424.853, 0
0.01, 424.631, 0.221291
0.01, 424.5, 0.130793
0.01, 424.251, 0.249653
0.01, 423.837, 0.414267
0.01, 423.837, 0
0.01, 423.837, 0
0.01, 423.693, 0.143713
0.01, 423.233, 0.459674
0.01, 423.159, 0.0737497
0.01, 423.159, 0
0.01, 423.088, 0.0715862
0.01, 423.025, 0.062777
0.01, 423.025, 0
0.01, 422.78, 0.245075
0.01, 422.581, 0.199459
0.01, 422.553, 0.0271685
0.01, 422.487, 0.0662492
0.01, 422.487, 0
0.01, 422.15, 0.337454
0.01, 422.15, 0
0.01, 421.931, 0.21902
0.01, 421.609, 0.321756
0.01, 421.609, 0
0.01, 421.29, 0.318889
0.01, 421.29, 0
0.01, 421.073, 0.217478
0.01, 421.073, 0
0.01, 420.78, 0.292721
0.01, 420.3, 0.479849
0.01, 420.221, 0.0787815
0.01, 419.835, 0.386419
0.01, 418.955, 0.879491
0.01, 418.955, 0
0.01, 418.955, 0
0.01, 418.955, 0
0.01, 418.764, 0.191552
0.01, 418.449, 0.314582
0.01, 418.449, 0
0.01, 417.993, 0.45628
0.01, 417.993, 0
0.01, 417.993, 0
0.01, 417.993, 0
0.01, 417.687, 0.306202
0.01, 417.687, 0
0.01, 417.687, 0
0.01, 417.687, 0
0.01, 417.48, 0.20705
0.01, 417.48, 0
0.01, 417.202, 0.277802
0.01, 416.991, 0.210853
0.01, 416.991, 0
0.01, 416.812, 0.178523
0.01, 416.812, 0
0.01, 416.273, 0.538971
0.01, 416.216, 0.057008
0.01, 415.421, 0.795691
0.01, 415.421, 0
0.01, 415.421, 0
0.01, 415.421, 0
0.01, 415.421, 0
0.0099, 415.421, 0
0.0099, 415.261, 0.159732
0.0099, 415.212, 0.0485594
0.0099, 415.027, 0.185567
0.0099, 414.535, 0.492016
0.0099, 414.535, 0
0.0099, 414.43, 0.104484
0.0099, 414.056, 0.374851
0.0099, 414.013, 0.0421412
0.0099, 414.013, 0
0.0099, 413.654, 0.359117
0.0099, 413.654, -5.68434e-14
0.0099, 413.654, 0
0.0099, 413.642, 0.0121448
0.0099, 413.642, 0
0.0099, 413.615, 0.0267657
0.0099, 413.384, 0.231428
0.0099, 413.384, 0
0.0099, 413.164, 0.219695
0.0099, 413.164, -1.13687e-13
0.0099, 413.164, 0
0.0099, 413.164, 0
0.0099, 412.386, 0.777897
0.0099, 412.386, 0
0.0099, 412.386, 0
0.0099, 412.386, 0
0.0099, 412.386, 0
0.0099, 412.386, 0
0.0099, 412.386, 0
0.0099, 412.386, 0
0.009801, 412.144, 0.242374
0.009801, 411.991, 0.152881
0.009801, 411.991, 0
0.009801, 411.541, 0.450538
0.009801, 411.541, 0
0.009801, 411.541, 0
0.009801, 411.541, 0
0.009801, 411.187, 0.35337
0.009801, 411.187, 0
0.009801, 411.104, 0.083415
0.009801, 411.104, 0
0.009801, 411.104, 0
0.009801, 411.104, 0
0.009801, 411.104, 0
0.009801, 410.908, 0.195437
0.009801, 410.908, 0
0.009801, 410.908, 0
0.009801, 410.84, 0.0688185
0.009801, 410.608, 0.231289
0.009801, 410.606, 0.00172472
0.009801, 410.595, 0.0119576
0.009801, 410.554, 0.0403105
0.009801, 409.996, 0.558351
0.009801, 409.996, 0
0.009801, 409.996, 0
0.009801, 409.974, 0.0217853
0.009801, 409.974, 0
0.009801, 409.974, 0
0.009801, 409.549, 0.425273
0.009801, 409.549, 0
0.009801, 409.549, 0
0.009801, 409.549, 0
0.009801, 409.451, 0.0973562
0.009801, 409.451, 0
0.009801, 409.337, 0.114184
0.009801, 409.337, 0
0.009801, 409.337, 0
0.009801, 409.289, 0.0487576
0.009801, 409.128, 0.160144
0.009801, 409.128, 0
0.009801, 409.128, 0
0.009801, 408.829, 0.299363
0.009801, 408.736, 0.0930692
0.009801, 408.736, 0
0.009801, 408.736, 0
0.009801, 408.4, 0.336245
0.009801, 408.4, 0
0.009801, 408.4, 0
0.009801, 408.335, 0.0644594
0.009801, 408.264, 0.0710245
0.009801, 408.026, 0.238381
0.009801, 408.026, 0
0.009801, 408.016, 0.00962155
0.009801, 408.016, 0
0.009801, 408.016, 0
0.009801, 408.016, 0
0.009801, 407.978, 0.03828
0.009801, 407.608, 0.369921
0.009801, 407.608, 0
0.009801, 407.57, 0.0375417
0.009801, 407.245, 0.325187
0.009801, 407.245, 0
0.009801, 407.245, 0
0.009801, 407.245, 0
0.009801, 406.761, 0.483904
0.009801, 406.722, 0.03955
0.009801, 406.42, 0.302084
0.009801, 406.42, 0
0.009801, 406.42, 0
0.009801, 406.42, 0
0.009801, 406.42, 0
0.009801, 406.292, 0.128137
0.009801, 406.292, 0
0.009801, 406.292, 0
0.009801, 406.292, 0
0.009801, 406.185, 0.107102
0.009801, 406.185, -1.13687e-13
0.009801, 406.062, 0.12223
0.009801, 406.062, 0
0.009801, 406.062, 0
0.009801, 406.062, 0
0.009801, 406.062, 0
0.009801, 406.062, 0
0.009801, 406.062, 0
0.009801, 406.062, 0
0.00970299, 406.062, 0
0.00970299, 406.062, 0
0.00970299, 405.991, 0.0716953
0.00970299, 405.809, 0.182042
0.00970299, 405.433, 0.375301
0.00970299, 405.433, 0
0.00970299, 405.152, 0.281157
0.00970299, 405.152, 0
0.00970299, 405.152, 0
0.00970299, 405.078, 0.0737919
0.00970299, 404.921, 0.15739
0.00970299, 404.921, 0
0.00970299, 404.921, 0
0.00970299, 404.921, 0
0.00970299, 404.921, 0
0.00960596, 404.921, 0
0.00960596, 404.8, 0.121122
0.00960596, 404.684, 0.115338
0.00960596, 404.684, 0
0.00960596, 404.684, 0
0.00960596, 404.43, 0.254182
0.00960596, 404.283, 0.147704
0.00960596, 404.283, 0
0.00960596, 404.283, 0
0.00960596, 404.276, 0.00667378
0.00960596, 404.276, 0
0.00960596, 404.129, 0.146462
0.00960596, 404.129, 0
0.00960596, 404.052, 0.0769899
0.00960596, 404.052, 0
0.00960596, 403.604, 0.448557
0.00960596, 403.604, 0
0.00960596, 403.604, 0
0.00960596, 403.119, 0.484708
0.00960596, 403.025, 0.0944396
0.00960596, 403.025, 0
0.00960596, 403.025, 0
0.00960596, 403.025, 0
0.00960596, 402.919, 0.105787
0.00960596, 402.919, 0
0.00960596, 402.761, 0.157532
0.00960596, 402.761, 0
0.00960596, 402.699, 0.0624501
0.00960596, 402.699, 0
0.00960596, 402.699, 0
0.00960596, 402.689, 0.00988526
0.00960596, 402.689, 0
0.00960596, 402.607, 0.0818887
0.00960596, 402.278, 0.329354
0.00960596, 402.278, 0
0.00960596, 402.278, 0
0.00960596, 402.278, 0
0.00960596, 401.878, 0.399891
0.00960596, 401.878, 0
0.00960596, 401.878, 0
0.00960596, 401.878, 0
0.00960596, 401.878, 0
0.00960596, 401.878, 0
0.00960596, 401.878, 0
0.00960596, 401.769, 0.108858
0.00960596, 401.513, 0.256144
0.00960596, 401.513, 0
0.00960596, 401.245, 0.268412
0.00960596, 401.245, 5.68434e-14
0.00960596, 401.016, 0.228991
0.00960596, 400.937, 0.0787467
0.00960596, 400.52, 0.416726
0.00960596, 400.52, 0
0.00960596, 400.52, 0
0.00960596, 400.223, 0.29673
0.00960596, 400.164, 0.0596096
0.00960596, 400.164, 0
0.00960596, 400.164, 0
0.00960596, 399.485, 0.67909
0.00960596, 399.485, 0
0.00960596, 399.391, 0.0937239
0.00960596, 399.391, -5.68434e-14
0.00960596, 398.973, 0.417677
0.00960596, 398.973, 0
0.00960596, 398.973, 0
0.00960596, 398.973, 0
0.00960596, 398.973, 0
0.00960596, 398.973, 0
0.00960596, 398.973, 0
0.00960596, 398.973, 0
0.0095099, 398.973, 0
0.0095099, 398.973, 0
0.0095099, 398.878, 0.0952427
0.0095099, 398.878, 0
0.0095099, 398.878, 0
0.0095099, 398.878, 0
0.0095099, 398.878, 0
0.0095099, 398.878, 0
0.0095099, 398.878, 0
0.0095099, 398.751, 0.127436
0.0095099, 398.751, 0
0.0095099, 398.751, 0
0.0095099, 398.751, 0
0.0095099, 398.751, 0
0.0095099, 398.573, 0.177226
0.0095099, 398.573, 0
0.0095099, 398.573, 0
0.0095099, 398.573, 0
0.0095099, 398.573, 0
0.0095099, 398.573, 0
0.0094148, 398.573, 0
0.0094148, 398.573, 0
0.0094148, 398.573, 0
0.0094148, 398.562, 0.0115679
0.0094148, 398.562, 0
0.0094148, 398.562, 0
0.0094148, 398.562, 0
0.0094148, 398.523, 0.0382727
0.0094148, 398.523, 0
0.0094148, 398.507, 0.0160829
0.0094148, 398.507, 0
0.0094148, 398.25, 0.257189
0.0094148, 397.816, 0.434439
0.0094148, 397.816, 0
0.0094148, 397.816, 0
0.0094148, 397.816, 0
0.0094148, 397.816, 0
0.0094148, 397.816, 0
0.0094148, 397.816, 0
0.0094148, 397.671, 0.144364
0.0094148, 397.671, 0
0.0094148, 397.671, 0
0.0094148, 397.671, 0
0.0094148, 397.549, 0.122024
0.0094148, 397.549, 0
0.0094148, 397.549, 0
0.0094148, 397.549, 0
0.0094148, 397.549, 0
0.0094148, 397.549, 0
0.0094148, 397.549, 0
0.00932065, 397.426, 0.123263
0.00932065, 397.265, 0.160854
0.00932065, 397.265, 0
0.00932065, 397.265, 0
0.00932065, 397.265, 0
0.00932065, 397.265, 0
0.00932065, 397.219, 0.0465758
0.00932065, 397.217, 0.00170867
0.00932065, 397.217, 0
0.00932065, 397.217, 0
0.00932065, 397.217, 0
0.00932065, 397.217, 0
0.00932065, 396.735, 0.481701
0.00932065, 396.735, 0
0.00932065, 396.735, 0
0.00932065, 396.735, 0
0.00932065, 396.735, 0
0.00932065, 396.735, 0
0.00932065, 396.735, 0
0.00932065, 396.735, 0
0.00922745, 396.735, 0
0.00922745, 396.735, 0
0.00922745, 396.735, 0
0.00922745, 396.735, 0
0.00922745, 396.735, 0
0.00913517, 396.735, 0
0.00913517, 396.735, 0
0.00913517, 396.735, 0
0.00913517, 396.735, 0
0.00904382, 396.735, 0
0.00904382, 396.735, 0
0.00904382, 396.735, 0
0.00904382, 396.735, 0
0.00895338, 396.735, 0
0.00895338, 396.597, 0.137862
0.00895338, 396.597, 0
0.00895338, 396.492, 0.105263
0.00895338, 396.492, 0
0.00895338, 396.387, 0.105394
0.00895338, 396.387, 0
0.00895338, 396.369, 0.0182032
0.00895338, 396.369, 0
0.00895338, 396.369, 0
0.00895338, 396.369, 0
0.00895338, 396.369, 0
0.00886385, 396.369, 0
0.00886385, 396.344, 0.0246663
0.00886385, 396.304, 0.0403585
0.00886385, 396.304, 0
0.00886385, 396.304, 0
0.00886385, 396.304, 0
0.00886385, 396.156, 0.147628
0.00886385, 396.156, 0
0.00886385, 396.156, 0
0.00886385, 396.007, 0.149326
0.00886385, 396.007, 0
0.00886385, 396.007, 0
0.00886385, 396.007, 0
0.00886385, 396.007, 0
0.00886385, 396.007, 0
0.00877521, 396.007, 0
0.00877521, 395.997, 0.00936442
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00877521, 395.997, 0
0.00868746, 395.865, 0.132352
0.00868746, 395.776, 0.0893237
0.00868746, 395.776, 0
0.00868746, 395.776, 0
0.00868746, 395.776, 0
0.00868746, 395.655, 0.120935
0.00868746, 395.655, 0
0.00868746, 395.655, 0
0.00868746, 395.655, 0
0.00868746, 395.655, 0
0.00860058, 395.501, 0.153639
0.00860058, 395.501, 0
0.00860058, 395.385, 0.116005
0.00860058, 395.385, 0
0.00860058, 394.979, 0.405518
0.00860058, 394.979, 0
0.00860058, 394.979, 0
0.00860058, 394.979, 0
0.00860058, 394.979, 0
0.00860058, 394.979, 0
0.00851458, 394.979, 0
0.00851458, 394.979, 0
0.00851458, 394.979, 0
0.00851458, 394.979, 0
0.00851458, 394.979, 0
0.00842943, 394.979, 0
0.00842943, 394.909, 0.070558
0.00842943, 394.909, 0
0.00842943, 394.791, 0.117415
0.00842943, 394.791, 0
0.00842943, 394.791, 0
0.00842943, 394.254, 0.537274
0.00842943, 394.254, -5.68434e-14
0.00842943, 394.254, 0
0.00842943, 394.231, 0.0227826
0.00842943, 394.14, 0.0913335
0.00842943, 394.14, 0
0.00842943, 393.833, 0.307315
0.00842943, 393.833, 0
0.00842943, 393.62, 0.212279
0.00842943, 393.62, 0
0.00842943, 393.565, 0.0556656
0.00842943, 393.565, 0
0.00842943, 393.565, 0
0.00842943, 393.565, 0
0.00842943, 393.565, 0
0.00842943, 393.302, 0.262978
0.00842943, 393.302, 0
0.00842943, 393.302, 0
0.00842943, 393.293, 0.00867828
0.00842943, 392.966, 0.327051
0.00842943, 392.966, 0
0.00842943, 392.912, 0.053831
0.00842943, 392.785, 0.127733
0.00842943, 392.785, 0
0.00842943, 392.785, 0
0.00842943, 392.785, 0
0.00842943, 392.674, 0.110859
0.00842943, 392.674, 0
0.00842943, 392.416, 0.257822
0.00842943, 392.416, 0
0.00842943, 392.416, 0
0.00842943, 392.173, 0.242432
0.00842943, 392.173, 0
0.00842943, 392.173, 0
0.00842943, 392.173, 0
0.00842943, 392.173, 0
0.00842943, 392.173, 0
0.00842943, 391.76, 0.413176
0.00842943, 391.728, 0.0322122
0.00842943, 391.728, 0
0.00842943, 391.728, 0
0.00842943, 391.728, 0
0.00842943, 391.728, 0
0.00842943, 391.728, 0
0.00834514, 391.618, 0.109927
0.00834514, 391.618, 0
0.00834514, 391.431, 0.18719
0.00834514, 391.431, 0
0.00834514, 391.431, 0
0.00834514, 391.431, 0
0.00834514, 391.431, 0
0.00834514, 391.431, 0
0.00834514, 391.333, 0.098085
0.00834514, 391.333, 0
0.00834514, 391.146, 0.186935
0.00834514, 391.146, 0
0.00834514, 390.776, 0.369545
0.00834514, 390.776, 0
0.00834514, 390.776, 0
0.00834514, 390.691, 0.0850271
0.00834514, 390.691, 0
0.00834514, 390.691, 0
0.00834514, 390.691, 0
0.00834514, 390.654, 0.0372349
0.00834514, 390.654, 0
0.00834514, 390.546, 0.107789
0.00834514, 390.546, 0
0.00834514, 390.546, 0
0.00834514, 390.546, 0
0.00834514, 390.546, 0
0.00834514, 390.401, 0.145271
0.00834514, 390.278, 0.123155
0.00834514, 390.278, 0
0.00834514, 390.268, 0.0101128
0.00834514, 390.187, 0.0804265
0.00834514, 390.187, 0
0.00834514, 390.06, 0.127842
0.00834514, 389.2, 0.859874
0.00834514, 389.2, 0
0.00834514, 389.2, 0
0.00834514, 389.2, 0
0.00834514, 389.2, 0
0.00834514, 389.2, 0
0.00834514, 389.2, 0
0.00826169, 389.185, 0.0141793
0.00826169, 389.185, 0
0.00826169, 389.185, 0
0.00826169, 389.066, 0.11985
0.00826169, 389.066, 0
0.00826169, 389.009, 0.0563574
0.00826169, 389.009, 0
0.00826169, 388.987, 0.0220489
0.00826169, 388.987, 0
0.00826169, 388.877, 0.110002
0.00826169, 388.876, 0.00132841
0.00826169, 388.876, 0
0.00826169, 388.52, 0.355986
0.00826169, 388.52, 0
0.00826169, 388.52, 0
0.00826169, 388.52, 0
0.00826169, 388.52, 0
0.00826169, 388.52, 0
0.00826169, 388.52, 0
0.00826169, 388.52, 0
0.00817907, 388.52, 0
0.00817907, 388.52, 0
0.00817907, 388.52, 0
0.00817907, 388.52, 0
0.00817907, 388.456, 0.0643626
0.00817907, 388.456, 0
0.00817907, 388.456, 0
0.00817907, 388.185, 0.270091
0.00817907, 388.185, 0
0.00817907, 388.145, 0.0405071
0.00817907, 388.145, 0
0.00817907, 388.145, 0
0.00817907, 388.145, 0
0.00817907, 388.145, 0
0.00817907, 388.145, 0
0.00809728, 388.145, 0
0.00809728, 388.145, 0
0.00809728, 388.145, 0
0.00809728, 388.145, 0
0.00809728, 388.145, 0
0.00801631, 388.145, 0
0.00801631, 388.145, 0
0.00801631, 388.145, 0
0.00801631, 388.145, 0
0.00793614, 388.145, 0
0.00793614, 388.015, 0.130016
0.00793614, 388.006, 0.00918961
0.00793614, 387.903, 0.102632
0.00793614, 387.903, 0
0.00793614, 387.869, 0.0344863
0.00793614, 387.705, 0.163269
0.00793614, 387.705, 0
0.00793614, 387.705, 0
0.00793614, 387.565, 0.14058
0.00793614, 387.565, 0
0.00793614, 387.434, 0.131155
0.00793614, 387.434, 0
0.00793614, 387.379, 0.0548098
0.00793614, 387.379, 0
0.00793614, 387.379, 0
0.00793614, 387.379, 0
0.00793614, 386.919, 0.459739
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00793614, 386.919, 0
0.00785678, 386.919, 0
0.00785678, 386.852, 0.0669474
0.00785678, 386.852, 0
0.00785678, 386.852, 0
0.00785678, 386.852, 0
0.00785678, 386.852, 0
0.00785678, 386.831, 0.0213191
0.00785678, 386.831, 0
0.00785678, 386.683, 0.148264
0.00785678, 386.683, 0
0.00785678, 386.683, 0
0.00785678, 386.683, 0
0.00785678, 386.683, 0
0.00785678, 386.683, 0
0.00785678, 386.626, 0.0565746
0.00785678, 386.626, 0
0.00785678, 386.602, 0.0238268
0.00785678, 386.602, 1.13687e-13
0.00785678, 386.602, 0
0.00785678, 386.602, 0
0.00785678, 386.09, 0.512264
0.00785678, 386.09, 0
0.00785678, 386.09, 0
0.00785678, 386.09, 0
0.00785678, 386.09, 0
0.00777821, 386.09, 0
0.00777821, 386.09, 0
0.00777821, 386.09, 0
0.00777821, 386.09, 0
0.00777821, 386.09, 0
0.00770043, 386.09, 0
0.00770043, 386.09, 0
0.00770043, 385.931, 0.15888
0.00770043, 385.931, 5.68434e-14
0.00770043, 385.869, 0.0616181
0.00770043, 385.869, 0
0.00770043, 385.869, 0
0.00770043, 385.869, 0
0.00770043, 385.869, 0
0.00770043, 385.869, 0
0.00762343, 385.869, 0
0.00762343, 385.869, 0
0.00762343, 385.869, 0
0.00762343, 385.869, 0
0.00762343, 385.869, 0
0.00754719, 385.869, 0
0.00754719, 385.869, 0
0.00754719, 385.869, 0
0.00754719, 385.869, 0
0.00747172, 385.866, 0.00384566
0.00747172, 385.807, 0.0582406
0.00747172, 385.807, 0
0.00747172, 385.795, 0.0124493
0.00747172, 385.795, 0
0.00747172, 385.729, 0.0656077
0.00747172, 385.651, 0.0783573
0.00747172, 385.611, 0.0397238
0.00747172, 385.611, 0
0.00747172, 385.174, 0.437104
0.00747172, 385.174, 0
0.00747172, 385.168, 0.00644738
0.00747172, 385.14, 0.0271695
0.00747172, 385.14, 0
0.00747172, 385.14, 0
0.00747172, 385.14, 0
0.00747172, 384.724, 0.416371
0.00747172, 384.724, -5.68434e-14
0.00747172, 384.724, 0
0.00747172, 384.724, 0
0.00747172, 384.724, 0
0.007397, 384.673, 0.0511134
0.007397, 384.673, 1.13687e-13
0.007397, 384.598, 0.0749499
0.007397, 384.598, 0
0.007397, 384.453, 0.144558
0.007397, 384.453, 0
0.007397, 384.453, 0
0.007397, 384.453, 0
0.007397, 384.453, 0
0.007397, 384.453, 0
0.00732303, 384.453, 0
0.00732303, 384.288, 0.165058
0.00732303, 384.288, 0
0.00732303, 384.288, 0
0.00732303, 384.288, 0
0.00732303, 384.288, 0
0.00732303, 384.288, 0
0.00732303, 384.288, 0
0.00732303, 384.288, 0
0.00732303, 384.155, 0.13323
0.00732303, 384.155, 0
0.00732303, 384.155, 0
0.00732303, 384.155, 0
0.00732303, 384.155, 0
0.00732303, 384.155, 0
0.0072498, 384.155, 0
0.0072498, 384.054, 0.100924
0.0072498, 384.054, -5.68434e-14
0.0072498, 384.054, 0
0.0072498, 384.054, 0
0.0072498, 384.054, 0
0.0072498, 383.977, 0.0767254
0.0072498, 383.977, 0
0.0072498, 383.977, 0
0.0072498, 383.977, 0
0.0072498, 383.961, 0.0167644
0.0072498, 383.961, 5.68434e-14
0.0072498, 383.871, 0.0901136
0.0072498, 383.871, 0
0.0072498, 383.871, 0
0.0072498, 383.871, 0
0.0072498, 383.82, 0.0510817
0.0072498, 383.82, 0
0.0072498, 383.747, 0.0729042
0.0072498, 383.747, -5.68434e-14
0.0072498, 383.747, 0
0.0072498, 383.634, 0.112475
0.0072498, 383.634, 0
0.0072498, 383.634, 0
0.0072498, 383.464, 0.169733
0.0072498, 383.464, 0
0.0072498, 383.429, 0.0356887
0.0072498, 383.429, 0
0.0072498, 383.429, 0
0.0072498, 383.429, 0
0.0072498, 383.255, 0.173979
0.0072498, 383.255, 0
0.0072498, 383.189, 0.0656069
0.0072498, 383.189, 0
0.0072498, 383.189, 0
0.0072498, 383.189, 0
0.0072498, 383.035, 0.154032
0.0072498, 383.035, 5.68434e-14
0.0072498, 383.035, 0
0.0072498, 383.035, 0
0.0072498, 383.008, 0.0266855
0.0072498, 383.008, 0
0.0072498, 382.893, 0.11585
0.0072498, 382.893, 0
0.0072498, 382.66, 0.232333
0.0072498, 382.66, 0
0.0072498, 382.66, 0
0.0072498, 382.66, 0
0.0072498, 382.66, 0
0.0072498, 382.66, 0
0.00717731, 382.66, 0
0.00717731, 382.66, 0
0.00717731, 382.66, 0
0.00717731, 382.66, 0
0.00717731, 382.66, 0
0.00710553, 382.66, 0
0.00710553, 382.66, 0
0.00710553, 382.66, 0
0.00710553, 382.66, 0
0.00703448, 382.485, 0.174814
0.00703448, 382.485, 0
0.00703448, 382.485, 0
0.00703448, 382.485, 0
0.00696413, 382.485, 0
0.00696413, 382.485, 0
0.00689449, 382.485, 0
0.00689449, 382.485, 0
0.00689449, 382.348, 0.137715
0.00689449, 382.335, 0.0122388
0.00689449, 382.335, 0
0.00689449, 382.335, 0
0.00689449, 382.335, 0
0.00689449, 382.335, 0
0.00689449, 382.335, 0
0.00689449, 382.136, 0.199759
0.00689449, 382.015, 0.120714
0.00689449, 381.914, 0.100648
0.00689449, 381.914, 0
0.00689449, 381.914, 0
0.00689449, 381.614, 0.300675
0.00689449, 381.614, 0
0.00689449, 381.614, 0
0.00689449, 381.614, 0
0.00689449, 381.614, 0
0.00689449, 381.614, 0
0.00682555, 381.511, 0.102443
0.00682555, 381.511, 0
0.00682555, 381.511, 0
0.00682555, 381.408, 0.103008
0.00682555, 381.362, 0.0460679
0.00682555, 381.362, 0
0.00682555, 381.362, 0
0.00682555, 381.362, 0
0.00682555, 381.362, 0
0.00682555, 381.362, 0
0.00675729, 381.362, 0
0.00675729, 381.362, 0
0.00675729, 381.362, 0
0.00675729, 381.362, 0
0.00675729, 381.274, 0.0884306
0.00675729, 381.274, 0
